INFT	INFRONT MARKETS	INFRONT AS	INFT		OTHR		NO	OSLO	WWW.INFRONTFINANCE.COM	ACTIVE	Europe	Northern Europe	0	1
INGB	ING BANK NV	ING BANK NV	INGB		SINT		NL	AMSTERDAM	WWW.ING.COM	ACTIVE	Europe	Western Europe	0	1
INGE	ING BANK NV - SPRINTERS	ING BANK NV	INGB	INGB	SINT		NL	AMSTERDAM	WWW.ING.COM	ACTIVE	Europe	Western Europe	1	1
INGF	ING BANK NV - FOREIGN EXCHANGE	ING BANK NV	INGB	INGB	SINT		NL	AMSTERDAM	WWW.ING.COM	EXPIRED	Europe	Western Europe	1	1
INGS	ING BANK NV - EQUITY	ING BANK NV	INGB	INGB	SINT		NL	AMSTERDAM	WWW.ING.COM	ACTIVE	Europe	Western Europe	1	1
INGU	ING BANK NV  - LONDON BRANCH	ING BANK NV	INGU		SINT		GB	LONDON	WWW.ING.COM	ACTIVE	Europe	Northern Europe	0	1
INGW	ING BANK SLASKI SA		INGW		SINT		PL	WARSAW	WWW.INGBANK.PL	ACTIVE	Europe	Central Europe	0	1
INSE	NSE IFSC LIMITED		XNSE	XNSE	NSPD	NSE IFSC	IN	GANDHINAGAR	WWW.NSEIFSC.COM	ACTIVE	Asia	Southern Asia	1	1
INSR	INTELLIGENTCROSS - ALPS	INTELLIGENT CROSS LLC	INCR	INCR	OTHR		US	STAMFORD	WWW.INTELLIGENTCROSS.COM	ACTIVE	Americas	North America	1	1
INTL	STONEX FINANCIAL INC.	STONEX FINANCIAL INC.	INTL		ATSS		US	WINTER PARK	WWW.STONEX.COM	ACTIVE	Americas	North America	0	1
INVE	INVESTEC BANK PLC		INVE		SINT		GB	LONDON	WWW.INVESTEC.COM	ACTIVE	Europe	Northern Europe	0	1
